Time;load
2021-01-01 00:00:00;1064.8401890751127
2021-01-01 00:15:00;1064.8401890751127
2021-01-01 00:30:00;1064.8401890751127
2021-01-01 00:45:00;1064.8401890751127
2021-01-01 01:00:00;1062.2233365070006
2021-01-01 01:15:00;1062.2233365070006
2021-01-01 01:30:00;1062.2233365070006
2021-01-01 01:45:00;1062.2233365070006
2021-01-01 02:00:00;1037.016250026933
2021-01-01 02:15:00;1037.016250026933
2021-01-01 02:30:00;1037.016250026933
2021-01-01 02:45:00;1037.016250026933
2021-01-01 03:00:00;1018.7266862285553
2021-01-01 03:15:00;1018.7266862285553
2021-01-01 03:30:00;1018.7266862285553
2021-01-01 03:45:00;1018.7266862285553
2021-01-01 04:00:00;1017.7982698102542
2021-01-01 04:15:00;1017.7982698102542
2021-01-01 04:30:00;1017.7982698102542
2021-01-01 04:45:00;1017.7982698102542
2021-01-01 05:00:00;1025.2754351962353
2021-01-01 05:15:00;1025.2754351962353
2021-01-01 05:30:00;1025.2754351962353
2021-01-01 05:45:00;1025.2754351962353
2021-01-01 06:00:00;1011.5650570220739
2021-01-01 06:15:00;1011.5650570220739
2021-01-01 06:30:00;1011.5650570220739
2021-01-01 06:45:00;1011.5650570220739
2021-01-01 07:00:00;983.6821029398507
2021-01-01 07:15:00;983.6821029398507
2021-01-01 07:30:00;983.6821029398507
2021-01-01 07:45:00;983.6821029398507
2021-01-01 08:00:00;952.9634448455126
2021-01-01 08:15:00;952.9634448455126
2021-01-01 08:30:00;952.9634448455126
2021-01-01 08:45:00;952.9634448455126
2021-01-01 09:00:00;928.0735081426371
2021-01-01 09:15:00;928.0735081426371
2021-01-01 09:30:00;928.0735081426371
2021-01-01 09:45:00;928.0735081426371
2021-01-01 10:00:00;906.3906658033254
2021-01-01 10:15:00;906.3906658033254
2021-01-01 10:30:00;906.3906658033254
2021-01-01 10:45:00;906.3906658033254
2021-01-01 11:00:00;903.7727849997827
2021-01-01 11:15:00;903.7727849997827
2021-01-01 11:30:00;903.7727849997827
2021-01-01 11:45:00;903.7727849997827
2021-01-01 12:00:00;892.7688666104672
2021-01-01 12:15:00;892.7688666104672
2021-01-01 12:30:00;892.7688666104672
2021-01-01 12:45:00;892.7688666104672
2021-01-01 13:00:00;893.1209794743894
2021-01-01 13:15:00;893.1209794743894
2021-01-01 13:30:00;893.1209794743894
2021-01-01 13:45:00;893.1209794743894
2021-01-01 14:00:00;892.1119622505694
2021-01-01 14:15:00;892.1119622505694
2021-01-01 14:30:00;892.1119622505694
2021-01-01 14:45:00;892.1119622505694
2021-01-01 15:00:00;895.9745226138272
2021-01-01 15:15:00;895.9745226138272
2021-01-01 15:30:00;895.9745226138272
2021-01-01 15:45:00;895.9745226138272
2021-01-01 16:00:00;914.569785654211
2021-01-01 16:15:00;914.569785654211
2021-01-01 16:30:00;914.569785654211
2021-01-01 16:45:00;914.569785654211
2021-01-01 17:00:00;934.3063933767439
2021-01-01 17:15:00;934.3063933767439
2021-01-01 17:30:00;934.3063933767439
2021-01-01 17:45:00;934.3063933767439
2021-01-01 18:00:00;949.2583362076034
2021-01-01 18:15:00;949.2583362076034
2021-01-01 18:30:00;949.2583362076034
2021-01-01 18:45:00;949.2583362076034
2021-01-01 19:00:00;949.7143954141828
2021-01-01 19:15:00;949.7143954141828
2021-01-01 19:30:00;949.7143954141828
2021-01-01 19:45:00;949.7143954141828
2021-01-01 20:00:00;945.5451246270279
2021-01-01 20:15:00;945.5451246270279
2021-01-01 20:30:00;945.5451246270279
2021-01-01 20:45:00;945.5451246270279
2021-01-01 21:00:00;961.8817568319648
2021-01-01 21:15:00;961.8817568319648
2021-01-01 21:30:00;961.8817568319648
2021-01-01 21:45:00;961.8817568319648
2021-01-01 22:00:00;993.1806741551003
2021-01-01 22:15:00;993.1806741551003
2021-01-01 22:30:00;993.1806741551003
2021-01-01 22:45:00;993.1806741551003
2021-01-01 23:00:00;1026.3686570777643
2021-01-01 23:15:00;1026.3686570777643
2021-01-01 23:30:00;1026.3686570777643
2021-01-01 23:45:00;1026.3686570777643
2021-01-02 00:00:00;1070.040662182886
2021-01-02 00:15:00;1070.040662182886
2021-01-02 00:30:00;1070.040662182886
2021-01-02 00:45:00;1070.040662182886
2021-01-02 01:00:00;1080.0224854695996
2021-01-02 01:15:00;1080.0224854695996
2021-01-02 01:30:00;1080.0224854695996
2021-01-02 01:45:00;1080.0224854695996
2021-01-02 02:00:00;1085.043585256614
2021-01-02 02:15:00;1085.043585256614
2021-01-02 02:30:00;1085.043585256614
2021-01-02 02:45:00;1085.043585256614
2021-01-02 03:00:00;1091.4677273815387
2021-01-02 03:15:00;1091.4677273815387
2021-01-02 03:30:00;1091.4677273815387
2021-01-02 03:45:00;1091.4677273815387
2021-01-02 04:00:00;1130.3822858965857
2021-01-02 04:15:00;1130.3822858965857
2021-01-02 04:30:00;1130.3822858965857
2021-01-02 04:45:00;1130.3822858965857
2021-01-02 05:00:00;1345.2343972274177
2021-01-02 05:15:00;1345.2343972274177
2021-01-02 05:30:00;1345.2343972274177
2021-01-02 05:45:00;1345.2343972274177
2021-01-02 06:00:00;1809.5125681325258
2021-01-02 06:15:00;1809.5125681325258
2021-01-02 06:30:00;1809.5125681325258
2021-01-02 06:45:00;1809.5125681325258
2021-01-02 07:00:00;2054.9124478952135
2021-01-02 07:15:00;2054.9124478952135
2021-01-02 07:30:00;2054.9124478952135
2021-01-02 07:45:00;2054.9124478952135
2021-01-02 08:00:00;2055.585670766325
2021-01-02 08:15:00;2055.585670766325
