Time,load
2011-06-01 00:00:00,0.3053256
2011-06-01 01:00:00,0.080418096
2011-06-01 02:00:00,0.068371635
2011-06-01 03:00:00,0.06230452
2011-06-01 04:00:00,0.0722829399999999
2011-06-01 05:00:00,0.06414802
2011-06-01 06:00:00,0.11585925
2011-06-01 07:00:00,0.38964703
2011-06-01 08:00:00,0.33095633
2011-06-01 09:00:00,0.2227729899999999
2011-06-01 10:00:00,0.09300959
2011-06-01 11:00:00,0.079733174
2011-06-01 12:00:00,0.093073875
2011-06-01 13:00:00,0.86649833
2011-06-01 14:00:00,1.2718466000000002
2011-06-01 15:00:00,0.2077701
2011-06-01 16:00:00,1.0090359
2011-06-01 17:00:00,0.9990397
2011-06-01 18:00:00,0.7291121
2011-06-01 19:00:00,0.70544065
2011-06-01 20:00:00,0.9749513
2011-06-01 21:00:00,0.30459568
2011-06-01 22:00:00,0.1090668799999999
2011-06-01 23:00:00,0.069491434
2011-06-02 00:00:00,0.06722679
2011-06-02 01:00:00,0.067011126
2011-06-02 02:00:00,0.0697071
2011-06-02 03:00:00,0.06241934
2011-06-02 04:00:00,0.07185205
2011-06-02 05:00:00,0.06113263
2011-06-02 06:00:00,0.07224792
2011-06-02 07:00:00,0.1319921299999999
2011-06-02 08:00:00,0.4574631999999999
2011-06-02 09:00:00,0.5641388700000001
2011-06-02 10:00:00,0.33560797
2011-06-02 11:00:00,0.9367557
2011-06-02 12:00:00,0.2899484799999999
2011-06-02 13:00:00,0.2677098699999999
2011-06-02 14:00:00,0.06634794
2011-06-02 15:00:00,0.2343989
2011-06-02 16:00:00,0.9592793
2011-06-02 17:00:00,0.8615201
2011-06-02 18:00:00,0.85003604
2011-06-02 19:00:00,0.5970949
2011-06-02 20:00:00,1.4340822
2011-06-02 21:00:00,0.26734718
2011-06-02 22:00:00,0.31391028
2011-06-02 23:00:00,0.3617144
2011-06-03 00:00:00,0.074559335
2011-06-03 01:00:00,0.06461814
2011-06-03 02:00:00,0.06857378
2011-06-03 03:00:00,0.063840365
2011-06-03 04:00:00,0.07287786
2011-06-03 05:00:00,0.06250645
2011-06-03 06:00:00,0.07421178
2011-06-03 07:00:00,0.6757413
2011-06-03 08:00:00,0.7449813399999999
2011-06-03 09:00:00,0.32745843
2011-06-03 10:00:00,0.3110462599999999
2011-06-03 11:00:00,0.22285855
2011-06-03 12:00:00,0.09191152
2011-06-03 13:00:00,0.2284862299999999
2011-06-03 14:00:00,0.1088283799999999
2011-06-03 15:00:00,0.13359184
2011-06-03 16:00:00,0.21558165
2011-06-03 17:00:00,0.12171619
2011-06-03 18:00:00,0.6266951
2011-06-03 19:00:00,0.9897667
2011-06-03 20:00:00,1.1692545
2011-06-03 21:00:00,0.46737696
2011-06-03 22:00:00,0.43123003
2011-06-03 23:00:00,0.4363023
2011-06-04 00:00:00,0.23978007
2011-06-04 01:00:00,0.068638066
2011-06-04 02:00:00,0.0642256
2011-06-04 03:00:00,0.066116525
2011-06-04 04:00:00,0.069416514
2011-06-04 05:00:00,0.06244793
2011-06-04 06:00:00,0.07086126
2011-06-04 07:00:00,0.25219712
2011-06-04 08:00:00,0.41014072
2011-06-04 09:00:00,0.06567628
2011-06-04 10:00:00,0.09972992
2011-06-04 11:00:00,0.1665752
2011-06-04 12:00:00,0.15535268
2011-06-04 13:00:00,0.7138702
2011-06-04 14:00:00,0.52239356
2011-06-04 15:00:00,0.090310066
2011-06-04 16:00:00,0.9379013
2011-06-04 17:00:00,1.0788279
2011-06-04 18:00:00,0.08033874
2011-06-04 19:00:00,0.21931494
2011-06-04 20:00:00,0.22284419
2011-06-04 21:00:00,0.089416266
2011-06-04 22:00:00,0.28578946
2011-06-04 23:00:00,0.3684462
2011-06-05 00:00:00,0.26035708
2011-06-05 01:00:00,0.067251174
2011-06-05 02:00:00,0.0663993559999999
2011-06-05 03:00:00,0.066551635
2011-06-05 04:00:00,0.070166585
2011-06-05 05:00:00,0.06388158
2011-06-05 06:00:00,0.07267128
2011-06-05 07:00:00,0.13231729
2011-06-05 08:00:00,0.44336822
2011-06-05 09:00:00,0.30217832
2011-06-05 10:00:00,0.3196062
2011-06-05 11:00:00,0.18896785
2011-06-05 12:00:00,0.7817676
2011-06-05 13:00:00,0.5593310300000001
2011-06-05 14:00:00,0.91343303
2011-06-05 15:00:00,0.4267531
2011-06-05 16:00:00,1.5753264
2011-06-05 17:00:00,1.2084433
2011-06-05 18:00:00,0.1918207599999999
2011-06-05 19:00:00,0.27044967
2011-06-05 20:00:00,1.1913163
2011-06-05 21:00:00,1.4707042
2011-06-05 22:00:00,0.6549811000000001
2011-06-05 23:00:00,0.23319694
2011-06-06 00:00:00,0.13080219
2011-06-06 01:00:00,0.06842461
2011-06-06 02:00:00,0.06633663
2011-06-06 03:00:00,0.06469772
2011-06-06 04:00:00,0.06907251
2011-06-06 05:00:00,0.0616874399999999
2011-06-06 06:00:00,0.07390944
2011-06-06 07:00:00,0.12265627
2011-06-06 08:00:00,0.18495657
2011-06-06 09:00:00,0.31324397
2011-06-06 10:00:00,0.31261047
2011-06-06 11:00:00,0.30253033
2011-06-06 12:00:00,0.10164568
2011-06-06 13:00:00,0.61523606
2011-06-06 14:00:00,1.0398605
2011-06-06 15:00:00,0.7756069
2011-06-06 16:00:00,1.3996663
2011-06-06 17:00:00,0.51865407
2011-06-06 18:00:00,0.1789502899999999
2011-06-06 19:00:00,0.4273632
2011-06-06 20:00:00,1.2047999
2011-06-06 21:00:00,0.926913
2011-06-06 22:00:00,0.24454438
2011-06-06 23:00:00,0.17682165
2011-06-07 00:00:00,0.10432989
2011-06-07 01:00:00,0.0697889
2011-06-07 02:00:00,0.0661025599999999
2011-06-07 03:00:00,0.06819121
2011-06-07 04:00:00,0.06852701
2011-06-07 05:00:00,0.065652166
2011-06-07 06:00:00,0.07106607
2011-06-07 07:00:00,0.6396594999999999
2011-06-07 08:00:00,0.72987203
2011-06-07 09:00:00,0.547148
2011-06-07 10:00:00,0.2620503
2011-06-07 11:00:00,0.06248429
2011-06-07 12:00:00,0.18027915
2011-06-07 13:00:00,0.41547912
2011-06-07 14:00:00,0.6893483
2011-06-07 15:00:00,0.13674686
2011-06-07 16:00:00,1.0191898
2011-06-07 17:00:00,1.363768
2011-06-07 18:00:00,1.2104083
2011-06-07 19:00:00,0.89816254
2011-06-07 20:00:00,0.76118106
2011-06-07 21:00:00,1.5793444
2011-06-07 22:00:00,0.8387416999999999
2011-06-07 23:00:00,0.2523073999999999
2011-06-08 00:00:00,0.19101572
2011-06-08 01:00:00,0.1721152799999999
2011-06-08 02:00:00,0.0653948199999999
2011-06-08 03:00:00,0.06692291
2011-06-08 04:00:00,0.06640113
2011-06-08 05:00:00,0.06437034
2011-06-08 06:00:00,0.06888277
2011-06-08 07:00:00,0.2658725
2011-06-08 08:00:00,0.4991195
2011-06-08 09:00:00,0.2387453699999999
2011-06-08 10:00:00,0.07392186
2011-06-08 11:00:00,0.06279637
2011-06-08 12:00:00,0.17369735
2011-06-08 13:00:00,0.53245056
2011-06-08 14:00:00,0.094342846
2011-06-08 15:00:00,0.17707013
2011-06-08 16:00:00,0.2583911
2011-06-08 17:00:00,0.41843313
2011-06-08 18:00:00,0.13063892
2011-06-08 19:00:00,0.18731807
2011-06-08 20:00:00,1.3468246
2011-06-08 21:00:00,0.7698206000000001
2011-06-08 22:00:00,0.18353605
2011-06-08 23:00:00,0.07080474
2011-06-09 00:00:00,0.06230718
2011-06-09 01:00:00,0.0699899299999999
2011-06-09 02:00:00,0.066346605
2011-06-09 03:00:00,0.067993715
2011-06-09 04:00:00,0.068724505
2011-06-09 05:00:00,0.063721774
2011-06-09 06:00:00,0.07120105
2011-06-09 07:00:00,0.34382535
2011-06-09 08:00:00,0.5871193
2011-06-09 09:00:00,0.56521787
2011-06-09 10:00:00,0.22595905
2011-06-09 11:00:00,0.06163092
2011-06-09 12:00:00,0.09020767
2011-06-09 13:00:00,1.3138569
2011-06-09 14:00:00,0.30511958
2011-06-09 15:00:00,0.2223493399999999
2011-06-09 16:00:00,0.31526684
2011-06-09 17:00:00,1.0971656
2011-06-09 18:00:00,0.6141263
2011-06-09 19:00:00,0.35200652
2011-06-09 20:00:00,1.1904413
2011-06-09 21:00:00,0.8651429
2011-06-09 22:00:00,0.15723157
2011-06-09 23:00:00,0.07442208
2011-06-10 00:00:00,0.060948
2011-06-10 01:00:00,0.07201784
2011-06-10 02:00:00,0.0625233
2011-06-10 03:00:00,0.06851882
2011-06-10 04:00:00,0.064830936
2011-06-10 05:00:00,0.06604183
2011-06-10 06:00:00,0.06723322
2011-06-10 07:00:00,0.31388475
2011-06-10 08:00:00,0.57292235
2011-06-10 09:00:00,0.56685944
2011-06-10 10:00:00,0.33177913
2011-06-10 11:00:00,0.09400482
2011-06-10 12:00:00,0.072362964
2011-06-10 13:00:00,0.9654056
2011-06-10 14:00:00,0.3296457
2011-06-10 15:00:00,0.21019203
2011-06-10 16:00:00,0.2127511
2011-06-10 17:00:00,1.100481
2011-06-10 18:00:00,0.3146947
2011-06-10 19:00:00,1.3182495
2011-06-10 20:00:00,1.2431669
2011-06-10 21:00:00,0.9599941
2011-06-10 22:00:00,0.63726126
2011-06-10 23:00:00,0.2000665099999999
2011-06-11 00:00:00,0.19017918
2011-06-11 01:00:00,0.18981325
